ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
33803,SP,21,TOM GUY,,16,USA,"Brooklyn, NY","6' 3""",170 lbs,Right,Right,Fort Lee,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,7,4,0,0,0,118,100,5,35,32,40,115,2.44,0.262,1.19,10.8,0.4,7.6,3.1,8.8,2.9,0,0,0,0,2.87,0,3.5,4.2,Slot,Extremely Hard,Average
34373,2B,16,GENE HAM,,19,USA,"Wallkill, NY","5' 10""",155 lbs,Right,Right,Brooklyn Catholic,-,Good,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,49,49,245,230,59,4,1,0,26,41,5,61,5,0.257,0.289,0.283,21,3,0.026,0.258,0.572,0.347,0,-1.5,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33778,3B,22,ERNIE HANKS,,18,USA,"Denver, CO","5' 10""",175 lbs,Right,Right,College of Waco,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,42,42,213,176,48,10,0,8,30,46,28,18,18,0.273,0.394,0.466,36.3,7.3,0.193,0.381,0.86,0.265,0,1.2,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34002,C,22,BILLY HANLEY,,16,USA,"Akron, OH","5' 9""",155 lbs,Switch,Right,North,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,105,90,36,13,1,2,24,34,9,9,16,0.4,0.447,0.633,27.3,12.3,0.233,0.446,1.08,0.415,0,1.2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33534,3B,10,EARL HANSON,,19,USA,"Council Bluffs, IA","6' 0""",170 lbs,Left,Right,Calumet Catholic,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,53,53,267,229,69,12,5,2,45,57,32,13,19,0.301,0.386,0.424,44.9,7,0.122,0.357,0.81,0.31,0,0.9,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
35480,CF,13,BUS HARRIS,,18,USA,"Bridgeport, CT","5' 10""",150 lbs,Left,Left,San Diego Maritime Academy,-,Fair,CO Freshman,1,EX FB,80-83 Mph,Normal (3/4),Normal,41,41,206,174,54,9,4,5,28,37,25,10,18,0.31,0.397,0.494,40.9,8.4,0.184,0.384,0.891,0.302,0,0.7,0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34008,SS,10,JOE HARRIS,,16,USA,"Philadelphia, PA","5' 10""",145 lbs,Right,Right,Central,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,23,23,119,100,42,12,2,3,27,32,11,4,17,0.42,0.491,0.67,34.8,14.9,0.25,0.481,1.161,0.415,0,1.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33528,C,22,CHARLIE HAWKINS,,19,USA,"Fullerton, CA","5' 10""",185 lbs,Right,Right,CC Los Angeles,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,49,49,248,213,59,10,0,2,28,49,30,11,12,0.277,0.367,0.352,31.1,5.3,0.075,0.326,0.719,0.284,0,0.2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33561,RF,24,EDDIE HEATON,,15,USA,"Scottsbluff, NE","5' 11""",160 lbs,Left,Left,Superior,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,136,108,45,14,0,2,31,33,21,4,16,0.417,0.533,0.602,39.4,15.9,0.185,0.493,1.135,0.422,0,2.1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33536,SP,21,GEORGE HENDERSON,,19,USA,"St. Petersburg, FL","5' 7""",155 lbs,Right,Right,Marquis College,-,Good,CO Freshman,5,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,4,6,0,0,0,98,118,13,67,63,46,40,5.79,0.305,1.67,15.2,1.2,10.8,4.2,3.7,0.9,0,0,0,0,5.55,0,-0.4,-0.5,Slot,Extremely Hard,Average
33982,C,65,WALLY HENDERSON,WARLOCK,16,USA,"Salem, MA","5' 10""",160 lbs,Right,Right,Salem,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,28,28,142,119,48,16,1,1,25,39,12,10,18,0.403,0.479,0.58,36,12.6,0.176,0.452,1.058,0.427,0,1.7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33995,SP,16,ELMER HENION,,16,USA,"Carnegie, PA","5' 10""",145 lbs,Right,Right,Galloway,-,Average,HS Sophomore,3,FB,85-87 Mph,Normal (3/4),Normal,6,6,32,29,11,3,0,0,11,9,0,3,3,0.379,0.375,0.483,4.9,5.5,0.103,0.365,0.858,0.393,0,0.1,0,8,4,15,7,3,2,1,0,0,57,47,2,22,20,33,57,3.16,0.266,1.4,12.9,0.3,7.4,5.2,9,1.7,0,0,0,0,3.5,0,1,1.2,Slot,Extremely Hard,Average
33780,SS,2,AL HERRIOTT,,16,USA,"Kansas City, MO","5' 9""",145 lbs,Right,Right,Sedalia,-,Average,HS Sophomore,1,FB,80-83 Mph,Sidearm,Normal,26,26,132,109,49,15,1,1,30,45,18,5,17,0.45,0.515,0.633,39.4,14.8,0.183,0.484,1.148,0.453,0,1.9,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33568,RF,53,DON HERSEY,,18,USA,"DeKalb, IL","6' 2""",195 lbs,Right,Left,Bluegrass State,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,56,56,283,235,75,14,1,9,52,54,41,17,24,0.319,0.426,0.502,56.2,9.1,0.183,0.406,0.928,0.313,0,2.2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33820,2B,11,AL HESS,,18,USA,"Moundsville, WV","6' 0""",180 lbs,Right,Right,Georgia Baptist,-,Great,CO Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,43,43,216,187,50,10,5,2,36,32,25,10,17,0.267,0.355,0.406,33.7,6.2,0.139,0.336,0.762,0.273,0,0.4,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33921,C,18,HARRY HINKLE,,16,USA,"Newark, NJ","6' 0""",180 lbs,Right,Right,Newark,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,113,103,48,12,2,0,26,43,8,6,14,0.466,0.513,0.621,34.3,16.2,0.155,0.494,1.135,0.495,0,1.8,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33917,C,13,JACK HINTON,,16,USA,"Shiloh, NJ","5' 10""",170 lbs,Left,Right,Shiloh,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,121,105,41,11,1,0,27,29,11,7,12,0.39,0.442,0.514,26.1,10.2,0.124,0.413,0.956,0.406,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33810,2B,8,BERT HITCHCOCK,,16,USA,"New York, NY","5' 9""",140 lbs,Right,Right,Montclair,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,23,23,116,94,42,13,4,1,22,30,16,2,18,0.447,0.531,0.702,38.9,16.7,0.255,0.508,1.233,0.446,0,1.9,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33943,CF,11,PAT HOFFMAN,,16,USA,"Benton Harbor, MI","5' 10""",160 lbs,Right,Right,Benton Harbor,-,Average,HS Sophomore,4,NEU,83-85 Mph,Over the Top,Normal,23,23,116,101,49,15,0,0,27,34,11,3,15,0.485,0.552,0.634,37.2,18.9,0.149,0.518,1.185,0.5,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34238,SS,18,LOU HOFMEISTER,,16,USA,"Eagle Pass, TX","5' 10""",150 lbs,Right,Right,Junction,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,109,93,40,9,4,1,26,29,11,7,14,0.43,0.495,0.645,33.9,15.2,0.215,0.479,1.14,0.453,0,1.5,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33529,C,9,BILL HOLDEN,,19,USA,"Richmond, VA","5' 10""",175 lbs,Right,Right,Western Florida,-,Great,CO Freshman,1,FB,80-83 Mph,Sidearm,Normal,56,56,280,250,71,11,1,1,38,58,24,9,13,0.284,0.354,0.348,33.7,5,0.064,0.32,0.702,0.289,0,0.1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34001,LF,7,BUD HOLLAND,,16,USA,"Munhall, PA","5' 11""",165 lbs,Right,Right,Munhall,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,27,27,136,112,47,11,1,5,34,47,19,8,17,0.42,0.5,0.67,40.7,15.7,0.25,0.488,1.17,0.416,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33764,CF,28,CAL HOLMES,,19,USA,"Worcester, MA","5' 10""",165 lbs,Right,Left,Lane State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,56,56,281,240,65,10,4,1,33,53,35,15,15,0.271,0.367,0.358,41.3,6.1,0.088,0.328,0.725,0.284,0,0.3,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33792,1B,4,CHICK HOLTON,,16,USA,"Chicago Heights, IL","5' 11""",175 lbs,Right,Right,Kenosha,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,112,86,38,17,1,5,29,35,18,4,23,0.442,0.545,0.837,42.9,21.5,0.395,0.552,1.383,0.418,0,2.3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33813,SS,21,JACK HOLTON,,16,USA,"Chicago, IL","5' 11""",155 lbs,Right,Right,Juda,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,21,21,107,91,41,9,2,1,26,30,11,4,12,0.451,0.533,0.626,33.5,17.1,0.176,0.505,1.159,0.465,0,1.8,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
37532,CF,7,DON HORN,,19,USA,"Stoughton, MA","6' 0""",170 lbs,Right,Right,Georgia Baptist,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,239,220,60,13,7,1,40,37,11,6,21,0.273,0.322,0.409,31.7,5,0.136,0.32,0.731,0.274,0,-0.4,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33736,SP,36,DON HOUGHTON,,16,USA,"New York, NY","6' 2""",155 lbs,Switch,Right,Tullytown,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,6,6,34,32,11,3,2,0,8,9,0,7,5,0.344,0.353,0.563,6.2,7.3,0.219,0.382,0.915,0.423,0,0.2,0,1,1,16,8,4,2,0,0,0,72.1,62,1,22,20,28,60,2.49,0.265,1.24,11.4,0.1,7.7,3.5,7.5,2.1,0,0,0,0,2.96,0,1.8,2.3,Slot,Extremely Hard,Average
33896,RF,28,BEN HOUSE,,16,USA,"Piqua, OH","5' 9""",155 lbs,Left,Left,Piqua,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,93,38,10,0,1,25,28,9,7,11,0.409,0.481,0.548,26.7,12.4,0.14,0.453,1.03,0.43,0,1.3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33722,SP,4,ART HULL,,16,USA,"Columbus, OH","5' 10""",145 lbs,Left,Left,New Bremen,-,Average,HS Sophomore,3,NEU,83-85 Mph,Over the Top,Normal,10,10,54,45,18,6,2,2,11,15,2,6,10,0.4,0.412,0.756,14.1,10.9,0.356,0.442,1.167,0.4,0,0.6,0,4,2,15,15,10,1,0,0,0,111,84,3,27,23,36,123,1.86,0.255,1.08,9.8,0.2,6.8,2.9,10,3.4,0,0,0,0,2.34,0,4.2,4.8,Slot,Extremely Hard,Average
33771,RF,22,AL JACKSON,,16,USA,"Boone, IA","5' 10""",155 lbs,Switch,Left,Boone,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,24,24,124,99,42,10,3,3,24,37,17,3,16,0.424,0.52,0.677,41,17.3,0.253,0.503,1.197,0.411,0,2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33964,2B,46,ADOLPH JACOBSON,,16,USA,"Greeley, CO","6' 1""",155 lbs,Right,Right,Greeley,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,27,27,136,115,49,20,4,4,31,48,13,6,28,0.426,0.485,0.774,47,17.4,0.348,0.51,1.259,0.417,0,2.3,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33526,C,24,BILL JOHNSON,,16,USA,"St. Augustine, FL","5' 9""",150 lbs,Right,Right,Jacksonville,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,127,98,44,10,1,1,26,36,18,7,12,0.449,0.552,0.602,36.7,15.7,0.153,0.495,1.154,0.467,0,2,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33564,CF,21,HORATIO JOHNSON,,19,USA,"Springfield, OH","5' 7""",145 lbs,Switch,Right,Coastal State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,41,41,208,177,48,7,5,2,30,40,25,10,14,0.271,0.359,0.401,30.3,5.6,0.13,0.335,0.76,0.274,0,0.3,0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34269,SP,43,DONNIE JONES,MOLE KILLER,16,USA,"Albert Lea, MN","6' 2""",175 lbs,Switch,Right,Minneapolis,-,Average,HS Sophomore,4,EX GB,86-88 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,12,0,0,0,0,126,64,1,10,6,20,215,0.43,0.244,0.67,6,0.1,4.6,1.4,15.4,10.8,0,0,0,0,0.37,0,9.7,8.9,Slot,Extremely Hard,Low
33986,SS,45,RED JONES,,16,USA,"Cranston, RI","5' 8""",145 lbs,Switch,Right,Maynard,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,89,35,12,2,3,21,28,15,7,17,0.393,0.491,0.674,31.7,14.5,0.281,0.492,1.165,0.4,0,1.7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33927,RF,20,ROSIE JONES,,16,USA,"New York, NY","6' 2""",175 lbs,Left,Left,Browning,-,Average,HS Sophomore,1,FB,80-83 Mph,Sidearm,Normal,27,27,138,122,63,19,1,3,36,53,6,6,23,0.516,0.541,0.762,52.3,21.4,0.246,0.538,1.303,0.517,0,2.7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33770,SS,18,STEVE JONES,,19,USA,"Topeka, KS","6' 0""",175 lbs,Right,Right,Topeka State,-,Great,CO Freshman,1,NEU,80-83 Mph,Over the Top,Normal,57,57,288,246,65,10,1,1,40,53,38,25,12,0.264,0.369,0.325,36.3,5.1,0.061,0.324,0.695,0.291,0,0.2,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33566,CF,10,PETE JOSEPH,,16,USA,"Detroit, MI","5' 11""",150 lbs,Right,Right,Bay City,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,126,102,42,12,5,4,27,38,18,7,21,0.412,0.516,0.745,42.9,17.3,0.333,0.519,1.261,0.418,0,2.2,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33737,C,9,HARRY KAUFFMAN,,19,USA,"Ann Arbor, MI","5' 10""",180 lbs,Right,Right,Maryland State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,42,42,213,174,45,8,1,3,28,39,30,30,12,0.259,0.379,0.368,28.8,5.6,0.109,0.34,0.747,0.294,0,0.4,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33971,RF,26,BERNIE KELLEHER,,16,USA,"New York, NY","6' 0""",170 lbs,Switch,Left,Gompers,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,103,85,35,11,1,1,20,26,13,4,13,0.412,0.495,0.6,27.8,13.9,0.188,0.464,1.095,0.42,0,1.3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33893,1B,20,BOB KELLEY,,16,USA,"Omaha, NE","6' 0""",175 lbs,Switch,Right,Omaha,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,136,119,55,17,0,3,34,42,7,5,20,0.462,0.504,0.681,43.4,16.5,0.218,0.494,1.184,0.46,0,2.1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33572,C,19,GEORGE KELLEY,,16,USA,"Gainesville, FL","6' 3""",185 lbs,Switch,Right,Live Oak,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,109,86,33,10,2,1,19,24,16,9,13,0.384,0.472,0.581,26.1,11.7,0.198,0.438,1.053,0.405,0,1.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33593,SS,9,HUB KELLY,,16,USA,"Dayton, OH","5' 8""",135 lbs,Right,Right,New Albany,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,23,23,117,98,48,9,1,2,29,40,14,6,12,0.49,0.556,0.663,42.8,21,0.173,0.524,1.219,0.5,0,2.1,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34329,LF,17,RAY KEMP,,19,USA,"Brooklyn, NY","5' 9""",160 lbs,Right,Right,Baton Rouge State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,46,46,232,194,52,12,5,7,29,38,25,10,24,0.268,0.367,0.49,40.1,6.9,0.222,0.365,0.857,0.25,0,0.8,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33577,LF,25,STAN KENT,,16,USA,"Oakland, CA","5' 11""",160 lbs,Right,Left,Pelton,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,113,91,44,11,4,5,29,45,16,2,20,0.484,0.564,0.857,47,23.1,0.374,0.569,1.421,0.459,0,2.5,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33827,SP,19,JOE KIMBALL,,19,USA,"New York, NY","6' 0""",180 lbs,Left,Left,Darnell State,-,Great,CO Freshman,4,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,5,9,0,0,0,129.2,159,20,92,90,67,68,6.25,0.316,1.74,15.7,1.4,11,4.7,4.7,1,0,0,0,0,5.71,0,-0.7,-0.9,Slot,Extremely Hard,Average
34007,C,24,BARNEY KING,,16,USA,"New York, NY","5' 10""",155 lbs,Switch,Right,Flushing,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,120,102,37,12,0,5,25,31,15,13,17,0.363,0.45,0.627,30.7,12.4,0.265,0.458,1.077,0.376,0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33916,SP,18,IRV KING,,16,USA,"McKeesport, PA","5' 10""",150 lbs,Switch,Right,McKeesport,-,Average,HS Sophomore,3,NEU,83-85 Mph,Over the Top,Normal,22,22,111,101,36,10,1,0,18,25,6,9,11,0.356,0.394,0.475,19.8,7.8,0.119,0.374,0.87,0.387,0,0.6,0,2,1,13,13,10,1,0,0,0,107.2,87,4,27,23,29,101,1.92,0.251,1.08,9.7,0.3,7.3,2.4,8.4,3.5,0,0,0,0,2.61,0,3.6,4.6,Slot,Extremely Hard,Average
33790,SP,29,BILLY KINNEY,,16,USA,"Long Beach, CA","5' 9""",140 lbs,Right,Right,Dorsey,-,Average,HS Sophomore,3,NEU,75-80 Mph,Normal (3/4),Normal,10,10,50,45,18,8,1,3,16,19,1,4,12,0.4,0.408,0.822,15,13.1,0.422,0.484,1.23,0.375,0,0.7,0,1,1,15,15,7,3,0,0,0,105,103,4,44,40,45,82,3.43,0.289,1.41,12.8,0.3,8.8,3.9,7,1.8,0,0,0,0,3.45,0,2.2,2.2,Slot,Extremely Hard,Average
34229,SP,31,RAY KIRCHNER,,16,USA,"San Francisco, CA","6' 1""",160 lbs,Right,Right,Franklin,-,Average,HS Sophomore,5,EX GB,85-87 Mph,Normal (3/4),Groundballer,22,22,113,107,40,12,0,0,24,32,2,6,12,0.374,0.375,0.486,20,7.5,0.112,0.367,0.861,0.385,0,0.5,0,1,1,14,14,10,1,0,0,0,106.2,71,1,18,16,28,153,1.35,0.281,0.93,8.5,0.1,6,2.4,12.9,5.5,0,0,0,0,1.3,0,6,5.8,Slot,Extremely Hard,Low
33749,SP,38,CHIEF KLIEBERT,,18,USA,"Scranton, PA","5' 7""",150 lbs,Right,Right,Liberty College,-,Great,CO Freshman,3,NEU,83-85 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,2,5,0,0,0,81.1,94,11,60,57,56,49,6.31,0.311,1.84,16.6,1.2,10.4,6.2,5.4,0.9,0,0,0,0,5.82,0,-0.6,-0.9,Slot,Extremely Hard,Average
33711,CF,18,JOE KNIGHT,,16,USA,"Newark, NY","5' 11""",160 lbs,Right,Right,Bonham,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,21,21,108,86,37,13,2,1,26,31,15,5,16,0.43,0.509,0.663,33.3,15.5,0.233,0.485,1.172,0.434,0,1.6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33985,1B,34,WALT KNIGHT,,16,USA,"Erie, PA","6' 0""",185 lbs,Right,Left,South,-,Average,HS Sophomore,1,NEU,80-83 Mph,Sidearm,Normal,21,21,108,85,38,13,1,2,22,29,15,7,16,0.447,0.538,0.694,34.8,18.1,0.247,0.511,1.232,0.462,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33772,SP,9,BOB KOLB,,16,USA,"St. Paul, MN","6' 1""",155 lbs,Right,Right,Winnebago,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,25,25,126,121,44,9,0,2,30,33,4,12,11,0.364,0.381,0.488,23.1,7.7,0.124,0.378,0.869,0.389,0,0.7,0,8,3,14,14,8,2,0,0,0,103.2,88,4,26,25,27,90,2.17,0.256,1.11,10.1,0.3,7.6,2.3,7.8,3.3,0,0,0,0,2.78,0,3.2,4.4,Slot,Extremely Hard,Average
34233,SS,7,PASCAL LAFRENIERE,,16,USA,"Baton Rouge, LA","5' 10""",145 lbs,Right,Right,Rabouin,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,133,116,63,18,3,3,36,47,11,1,24,0.543,0.58,0.828,58.9,25.2,0.284,0.582,1.408,0.526,0,3.1,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
