ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
34598,SP,27,WILLIE GONZALEZ JR.,,17,USA,"Milwaukee, WI","5' 10""",145 lbs,Switch,Right,Capital Academy,-,Average,HS Junior,4,NEU,90-92 Mph,Over the Top,Normal,23,23,118,112,43,5,2,1,26,35,1,5,8,0.384,0.391,0.491,21.9,7.9,0.107,0.375,0.882,0.393,0,0.6,0,5,2,13,13,9,1,0,0,0,95.1,61,3,15,12,19,133,1.13,0.245,0.84,7.8,0.3,5.8,1.8,12.6,7,0,0,0,0,1.51,0,5,5.3,Slot,Extremely Hard,Average
34517,SS,24,GLENN GOOD,,17,USA,"Oil City, PA","5' 11""",150 lbs,Right,Right,Mt. Lebanon,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,128,117,47,12,2,1,26,34,5,9,15,0.402,0.433,0.564,32.9,11.4,0.162,0.427,0.997,0.422,0,1.2,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34025,CF,10,BOBO GRAHAM,,20,USA,"Wabash, IN","6' 0""",175 lbs,Right,Right,Minnesota Tech,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,61,61,305,268,81,11,5,2,50,59,33,8,18,0.302,0.38,0.403,47.4,6.5,0.101,0.349,0.783,0.305,0,0.4,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34065,CF,2,JOHN GRAVES,,17,USA,"New Philadelphia, PA","5' 10""",155 lbs,Right,Right,Union Bridge,-,Average,HS Junior,6,GB,83-85 Mph,Over the Top,Groundballer,23,23,117,93,39,14,5,2,22,33,18,7,21,0.419,0.504,0.742,37.6,14.7,0.323,0.504,1.246,0.425,0,1.9,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
34488,SP,6,BILL GRAY,,17,USA,"Arlington, MA","6' 0""",150 lbs,Right,Right,St. Patrick's Prep,-,Average,HS Junior,3,NEU,89-91 Mph,Normal (3/4),Normal,21,21,107,101,41,10,2,3,30,40,1,2,15,0.406,0.413,0.634,26,10.3,0.228,0.432,1.047,0.392,0,1.1,0,9,4,16,16,8,4,0,0,0,123.2,104,4,45,41,67,124,2.98,0.272,1.38,12.5,0.3,7.6,4.9,9,1.9,0,0,0,0,3.26,0,2.9,3.4,Slot,Extremely Hard,Low
34565,C,26,HOWIE GREEN,,17,USA,"Chicago, IL","5' 9""",155 lbs,Right,Right,LaSalle,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,23,23,116,93,37,9,0,2,27,35,16,6,11,0.398,0.487,0.559,28,12,0.161,0.444,1.046,0.402,0,1.3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34654,3B,30,MERLIN GREEN,,17,USA,"Brooklyn, NY","5' 10""",160 lbs,Switch,Right,Dunbar,-,Average,HS Junior,1,NEU,80-83 Mph,Sidearm,Normal,25,25,128,111,45,15,0,1,28,32,13,7,16,0.405,0.477,0.568,32.7,13,0.162,0.455,1.044,0.423,0,1.6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33603,CF,1,ED GREENWOOD,,20,USA,"Kansas City, KS","6' 1""",185 lbs,Right,Right,Mississippi Tech,-,Good,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,55,55,278,237,74,11,8,2,50,54,34,3,21,0.312,0.406,0.451,51.3,8,0.139,0.378,0.857,0.309,0,1.5,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34652,SP,9,PAUL GRELL,,17,USA,"Olympia, WA","5' 10""",140 lbs,Right,Right,Seattle,-,Average,HS Junior,3,GB,86-88 Mph,Normal (3/4),Groundballer,8,8,43,39,14,7,1,3,16,16,1,2,11,0.359,0.39,0.821,11.9,11.5,0.462,0.471,1.211,0.324,0,0.6,0,1,1,13,13,6,4,0,0,0,99,69,2,25,23,51,117,2.09,0.248,1.21,11.1,0.2,6.3,4.6,10.6,2.3,0,0,0,0,2.71,0,3.2,4.2,Slot,Extremely Hard,Low
34080,SP,24,FRANK GRENIER,,17,USA,"Washington, DC","5' 11""",150 lbs,Left,Left,Coatesville,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,8,2,0,0,0,111,95,5,36,33,46,98,2.68,0.256,1.27,11.4,0.4,7.7,3.7,7.9,2.1,0,0,0,0,3.26,0,2.6,3.6,Slot,Extremely Hard,Low
34505,C,24,JOHN GRIFFIN,,17,USA,"Troy, NY","5' 10""",165 lbs,Right,Right,Oneonta,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,27,27,136,117,47,8,1,0,28,33,11,9,9,0.402,0.459,0.487,28.6,10,0.085,0.411,0.946,0.427,0,1.1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34632,SS,7,BUD GRIFFITH,,17,USA,"Westfield, NJ","6' 0""",160 lbs,Right,Right,Exeter,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,122,107,48,11,2,1,25,39,11,4,14,0.449,0.508,0.617,36.8,16,0.168,0.488,1.125,0.456,0,1.8,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34214,3B,25,CHARLIE GRIFFITH,,17,USA,"Middletown, OH","6' 0""",170 lbs,Switch,Right,Manual,-,Average,HS Junior,4,GB,-,Normal (3/4),Groundballer,26,26,131,105,48,9,0,2,27,40,19,4,11,0.457,0.535,0.6,37.7,15.9,0.143,0.485,1.135,0.451,0,1.9,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34031,C,11,CHARLIE GROOMS,,20,USA,"Richmond, VA","5' 9""",185 lbs,Switch,Right,Alexandria Military Institute,-,Good,CO Sophomore,4,NEU,75-80 Mph,Over the Top,Normal,55,55,276,237,63,12,1,2,40,52,29,35,15,0.266,0.358,0.35,33.5,5,0.084,0.322,0.708,0.302,0,-0.5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34514,SS,17,AL GROSS,,17,USA,"Dunmore, PA","5' 10""",145 lbs,Left,Right,Ridgefield Park,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,132,114,51,14,1,2,30,38,14,8,17,0.447,0.504,0.64,39.4,15,0.193,0.487,1.144,0.462,0,2,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34028,2B,12,JOHN GUILE,,16,USA,"New York, NY","5' 8""",140 lbs,Left,Right,Hamilton,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,105,46,10,3,1,26,33,10,6,14,0.438,0.491,0.619,34.9,14.3,0.181,0.473,1.11,0.459,0,1.6,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
36276,C,8,HERM HAINES,,19,USA,"Oak Park, IL","5' 7""",160 lbs,Switch,Right,Grange College,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,40,40,200,171,44,7,0,4,27,39,25,19,11,0.257,0.355,0.368,25.1,5,0.111,0.328,0.723,0.267,0,-0.7,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34060,CF,19,EDDIE HALEY,,19,USA,"Harvey, IL","6' 2""",195 lbs,Left,Right,Portland Tech,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,44,44,220,194,60,9,5,1,35,49,21,5,15,0.309,0.382,0.423,36.2,6.6,0.113,0.358,0.804,0.311,0,0.3,0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33599,RF,6,DICK HALL,,20,USA,"Cincinnati, OH","6' 1""",190 lbs,Right,Right,Laclede,-,Average,CO Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,60,60,302,260,77,15,1,8,45,70,37,19,24,0.296,0.385,0.454,50.4,7.2,0.158,0.37,0.839,0.294,0,1.4,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34110,SS,53,WILLIE HALL,,17,USA,"Woonsocket, RI","5' 11""",150 lbs,Right,Right,Athol,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,25,25,127,112,57,13,3,1,35,47,10,2,17,0.509,0.548,0.705,47.3,20.9,0.196,0.531,1.253,0.505,0,2.4,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34111,1B,7,JIM HAMMOND,,19,USA,"Salt Lake City, UT","6' 1""",210 lbs,Right,Right,Redwood University,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,43,43,219,181,55,10,1,7,30,51,34,2,18,0.304,0.422,0.486,41.2,8.7,0.182,0.4,0.908,0.279,0,1.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34548,RF,6,MICKEY HANLON,,17,IRL,"Skibbereen, COR","5' 10""",155 lbs,Left,Left,Medina,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,25,25,128,117,63,17,5,0,38,57,6,2,22,0.538,0.563,0.769,53.1,21.4,0.231,0.559,1.333,0.543,0,2.7,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34618,C,61,CHIP HARMAN,,17,USA,"Bartlesville, OK","5' 10""",165 lbs,Right,Right,Douglass,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,117,108,43,12,0,0,25,34,6,2,12,0.398,0.435,0.509,24.9,9.6,0.111,0.409,0.944,0.406,0,0.9,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34102,CF,11,ROY HARRIS,,17,USA,"Azusa, CA","5' 9""",155 lbs,Left,Left,Fairfax,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,117,101,56,14,1,3,34,48,12,2,18,0.554,0.607,0.802,53,30.4,0.248,0.597,1.409,0.546,0,2.9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33817,C,19,HERB HARTMAN,,17,USA,"Tipp City, OH","6' 1""",180 lbs,Left,Right,Tipp City,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,132,105,44,13,0,1,26,41,17,5,14,0.419,0.515,0.571,34.8,13.4,0.152,0.474,1.087,0.422,0,1.8,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
34740,RF,5,CARL HATCH,,17,USA,"Jersey City, NJ","5' 9""",150 lbs,Left,Left,Nutley,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,117,111,45,10,0,0,23,40,4,5,10,0.405,0.436,0.495,25.7,10.4,0.09,0.413,0.931,0.425,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34603,SP,9,EMIL HAUSER,,17,USA,"Bridgeport, CT","6' 6""",175 lbs,Right,Right,Bloomfield,-,Average,HS Junior,4,NEU,86-88 Mph,Normal (3/4),Normal,26,26,133,123,44,11,0,4,29,39,6,11,15,0.358,0.382,0.545,26.6,8.6,0.187,0.39,0.926,0.364,0,0.9,0,3,1,15,15,7,3,0,0,0,108.2,101,3,40,37,51,93,3.06,0.279,1.4,12.6,0.2,8.4,4.2,7.7,1.8,0,0,0,0,3.26,0,2.6,2.9,Slot,Extremely Hard,Average
34625,SS,16,IRA HAWKER,,17,USA,"Baltimore, MD","5' 11""",160 lbs,Right,Right,Glasgow,-,Average,HS Junior,4,GB,83-85 Mph,Over the Top,Groundballer,22,22,112,98,41,12,2,0,24,37,6,2,14,0.418,0.45,0.582,27.7,11.3,0.163,0.43,1.031,0.414,0,1.1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33611,LF,8,BOB HAWKINS,,17,USA,"Minneapolis, MN","6' 2""",190 lbs,Right,Right,Red Wing,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,106,84,34,8,1,3,20,30,14,4,12,0.405,0.495,0.631,28.9,13.5,0.226,0.474,1.126,0.388,0,1.5,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34614,SP,22,HARRY HAWKINS,,17,USA,"Chicago, IL","5' 11""",150 lbs,Right,Right,La Porte,-,Average,HS Junior,5,GB,86-88 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,6,1,0,0,0,78.2,54,2,17,16,32,107,1.83,0.264,1.09,9.8,0.2,6.2,3.7,12.2,3.3,0,0,0,0,2.03,0,3.1,3.4,Slot,Extremely Hard,Average
34096,SP,23,DUKE HENDRICKS,,20,USA,"Clementon, NJ","5' 8""",150 lbs,Right,Right,Baton Rouge State,-,Great,CO Sophomore,4,GB,83-85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,7,5,0,0,0,106.2,109,5,48,44,40,70,3.71,0.305,1.4,12.7,0.4,9.2,3.4,5.9,1.8,0,0,0,0,3.65,0,2,1.9,Slot,Extremely Hard,Average
36291,C,5,JOE HENRY,,20,USA,"San Francisco, CA","5' 10""",180 lbs,Left,Right,Lane State,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,50,50,253,213,56,10,1,2,39,36,37,20,13,0.263,0.375,0.347,31.9,5.4,0.085,0.335,0.723,0.281,0,-0.5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34640,SP,18,BABE HERSHBERGER,,17,USA,"New York, NY","5' 10""",140 lbs,Right,Right,Moorestown,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,22,22,111,108,40,8,2,3,24,31,2,9,13,0.37,0.387,0.565,22.9,8.5,0.194,0.409,0.952,0.385,0,0.9,0,10,5,14,14,9,1,0,0,0,96.1,70,3,20,17,26,111,1.59,0.252,1,9,0.3,6.5,2.4,10.4,4.3,0,0,0,0,2.11,0,4,4.6,Slot,Extremely Hard,Low
34043,CF,21,TOMMY HILL,,17,USA,"East Cleveland, OH","5' 10""",150 lbs,Right,Right,Alliance,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,26,26,131,117,47,18,3,2,32,44,10,10,23,0.402,0.443,0.658,38.6,13.7,0.256,0.461,1.101,0.417,0,1.7,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
36262,C,9,STAN HOLLAND,,20,USA,"Pittsfield, MA","5' 11""",180 lbs,Right,Right,St. Peter's Univeristy (TX),-,Fair,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,215,197,57,9,0,3,39,37,16,15,12,0.289,0.341,0.381,27.3,5.1,0.091,0.321,0.722,0.3,0,-0.7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34091,CF,18,JOE HOLSEY,,17,USA,"Corbin, KY","6' 0""",165 lbs,Left,Right,Maynardville,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,25,25,129,110,54,11,5,1,33,50,15,5,17,0.491,0.558,0.709,47.3,20.6,0.218,0.541,1.267,0.505,0,2.5,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34549,C,16,GEORGE HOOVER,,17,USA,"New York, NY","5' 11""",165 lbs,Switch,Right,Bound Brook,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,123,109,44,9,0,1,25,41,11,12,10,0.404,0.472,0.514,30.6,12.2,0.11,0.438,0.985,0.448,0,1.3,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33626,CL,35,FRANK HORST,,20,USA,"Washington, DC","6' 1""",185 lbs,Right,Right,Cowpens State,-,Great,CO Sophomore,2,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,10,4,0,0,0,128.1,117,7,51,48,57,121,3.37,0.307,1.36,12.3,0.5,8.2,4,8.5,2.1,0,0,0,0,3.38,0,2.8,3,Slot,Extremely Hard,Average
33812,2B,15,BUD HOUSE,,17,USA,"St. Louis, MO","6' 1""",170 lbs,Switch,Right,Fulton,-,Average,HS Junior,2,NEU,75-80 Mph,Normal (3/4),Normal,21,21,106,86,36,12,4,2,22,27,16,3,18,0.419,0.514,0.721,36.3,18.1,0.302,0.512,1.235,0.415,0,1.8,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34073,SP,21,BOB HOWE,,17,USA,"Roanoke, VA","6' 1""",165 lbs,Left,Left,Madison,-,Average,HS Junior,3,GB,85-87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,7,2,0,0,0,96,63,2,16,15,28,128,1.41,0.255,0.95,8.7,0.2,5.9,2.6,12,4.6,0,0,0,0,1.74,0,4.6,5.2,Slot,Extremely Hard,Low
34085,3B,12,CECIL HUFFMAN,,20,USA,"Brooklyn, NY","5' 9""",175 lbs,Switch,Right,Eastern State,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,38,38,194,162,41,9,1,6,29,31,25,21,16,0.253,0.361,0.432,28.6,5.9,0.179,0.346,0.793,0.257,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Low
34014,3B,15,CHUCK HUFFMAN,,20,USA,"Rayne, LA","5' 11""",175 lbs,Switch,Right,Redwood University,-,Great,CO Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,46,46,230,196,46,10,1,6,24,43,31,31,17,0.235,0.345,0.388,29.3,5,0.153,0.329,0.733,0.252,0,-0.3,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34638,SP,22,DAVE HUNT,,17,USA,"West New York, NJ","5' 10""",145 lbs,Right,Left,Slatington,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,4,2,0,0,0,63,62,2,18,17,9,45,2.43,0.283,1.13,10.3,0.3,8.9,1.3,6.4,5,0,0,0,0,2.66,0,1.9,2.2,Slot,Extremely Hard,Low
34036,2B,4,IKE JACKSON,,17,USA,"Macon, IL","5' 8""",145 lbs,Right,Right,Macon,-,Average,HS Junior,1,EX FB,80-83 Mph,Over the Top,Normal,21,21,107,88,37,14,1,1,23,27,17,8,16,0.42,0.523,0.636,32.2,16.1,0.216,0.5,1.16,0.456,0,1.7,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34551,C,8,JOHNNY JAMISON,,17,USA,"Cohoes, NY","6' 0""",170 lbs,Right,Right,Glens Falls,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,26,26,134,120,51,12,1,3,34,44,10,6,16,0.425,0.466,0.617,36.2,13.4,0.192,0.461,1.083,0.425,0,1.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34544,SS,23,RALPH JARRELL,,17,USA,"Memphis, TN","5' 10""",150 lbs,Right,Right,Piggott,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,107,96,38,11,3,3,23,37,6,4,17,0.396,0.438,0.667,29.9,12.6,0.271,0.457,1.105,0.389,0,1.3,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34018,SP,18,RAY JENSEN,,17,USA,"Blackfoot, ID","5' 10""",150 lbs,Left,Left,Blackfoot,-,Average,HS Junior,5,NEU,85-87 Mph,Normal (3/4),Normal,8,8,42,39,14,4,2,0,12,13,1,7,6,0.359,0.39,0.564,8.1,7.5,0.205,0.399,0.954,0.438,0,0.3,0,6,3,13,13,8,1,0,0,0,89.1,70,3,25,22,32,89,2.22,0.253,1.14,10.6,0.3,7.1,3.2,9,2.8,0,0,0,0,2.82,0,2.7,3.4,Slot,Extremely Hard,Low
34590,2B,13,EDDIE JOB,,17,USA,"Colorado Springs, CO","5' 9""",145 lbs,Right,Right,Greeley,-,Average,HS Junior,3,FB,83-85 Mph,Normal (3/4),Normal,21,21,105,83,36,13,2,1,22,33,15,8,16,0.434,0.544,0.675,33.9,17.3,0.241,0.512,1.218,0.473,0,1.8,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34546,CF,31,PAT JOHNS,,17,USA,"Chicago, IL","6' 0""",160 lbs,Right,Right,Granville,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,133,118,51,15,1,1,32,47,12,8,17,0.432,0.489,0.602,38.4,13.8,0.169,0.473,1.09,0.455,0,1.8,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33735,3B,12,AL JOHNSON,,16,USA,"Union City, IN","5' 9""",165 lbs,Right,Right,Union City,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,120,111,58,17,0,0,35,46,6,4,17,0.523,0.55,0.676,42.8,20.6,0.153,0.532,1.226,0.537,0,2.2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34029,C,84,HERBIE JOHNSON,,16,USA,"Ft. Wayne, IN","5' 11""",170 lbs,Right,Right,Fort Wayne,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,123,101,45,10,2,0,26,36,14,6,12,0.446,0.508,0.584,32.9,13.5,0.139,0.462,1.092,0.459,0,1.6,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34067,3B,22,JACKIE JOHNSON,,17,USA,"Bradford, PA","5' 9""",155 lbs,Right,Right,Clarence,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,128,114,47,17,1,1,29,34,13,5,19,0.412,0.477,0.605,34.3,13.6,0.193,0.468,1.082,0.426,0,1.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34637,SS,8,JIM A JOHNSON,,17,USA,"Milwaukee, WI","5' 9""",155 lbs,Right,Right,Eminence,-,Average,HS Junior,3,NEU,83-85 Mph,Over the Top,Normal,24,24,123,110,44,11,0,0,24,31,8,8,11,0.4,0.439,0.5,26.4,10.2,0.1,0.411,0.939,0.419,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34054,SP,13,JOHN JOHNSON,,17,USA,"Chicago, IL","5' 10""",140 lbs,Left,Left,Granville,-,Average,HS Junior,3,NEU,83-85 Mph,Over the Top,Normal,10,10,53,45,16,3,2,2,16,16,2,3,7,0.356,0.373,0.644,10.6,7.6,0.289,0.397,1.017,0.326,0,0.4,0,10,4,15,15,7,3,0,0,0,101.2,95,2,35,32,37,77,2.83,0.284,1.3,11.8,0.2,8.4,3.3,6.8,2.1,0,0,0,0,3.06,0,2.7,3,Slot,Extremely Hard,Average
36237,SS,4,MONK JOHNSON,,20,USA,"Richmond, VA","6' 0""",160 lbs,Right,Right,North Carolina Tech,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,51,51,257,218,55,7,7,2,25,46,32,16,16,0.252,0.349,0.376,35.6,5.5,0.124,0.324,0.725,0.261,0,-0.7,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
