ID,Position,Number,Name,Nickname,Inf,Age,City of Birth,Height,Weight,Bats,Throws,School,Commit,Competition,Level,Pitches,Tendency,Velocity,Slot,Pitch Type,G,GS(Bat),PA,AB,H,2B,3B,HR,RBI,R,Walks,SO,AVG,OBP,SLG,RC,RC27,ISO,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,SB,CS,BsR,GP,GS,W,L,SV,BS,HLD,IP,HRA,RA,ER,BB,K,ERA,BABIP (Opponent),WHIP,RA9,HR9,H9,BB9,K9,KBB,QS,CG,GO%,ERA+,FIP,FIPCO Junior,pWAR,rWAR,Accuracy
36622,SP,13,CLARENCE LINDEN,BUSTER,,21,"Apollo, PA","5' 9""",150 lbs,R,R,Frankford State,CO Junior,Great,CO Sophomore,5,EX GB,84CO Junior86 Mph,Sidearm,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35675,SP,24,LOU MANOS,LAWDOG,,21,"Cambridge, MA","5' 7""",155 lbs,R,R,El Paso Methodist,CO Junior,Good,CO Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35526,SP,10,ALLAN MILLIGAN,,,21,"Philadelphia, PA","6' 2""",185 lbs,R,R,Ridgely College,CO Junior,Good,CO Sophomore,3,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35578,SP,18,MELVIN NICOLAS,,,20,"New York, NY","6' 1""",180 lbs,S,R,Ferguson,CO Junior,Great,CO Sophomore,5,NEU,83CO Junior85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35552,SP,6,GEORGE PORTER,,,20,"New York, NY","5' 10""",170 lbs,R,R,Detroit City College,CO Junior,Great,CO Sophomore,4,EX GB,80CO Junior83 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Very High
35576,SP,35,JOHNNY RAYMOND,,,21,"Pittsburgh, PA","6' 0""",170 lbs,L,L,Piedmont University,CO Junior,Good,CO Sophomore,3,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35501,SP,1,DAVE REEVES,,,21,"New York, NY","5' 10""",170 lbs,S,R,Miami State,CO Junior,Great,CO Sophomore,4,GB,85CO Junior87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35549,SP,22,CHARLIE RHODES,,,21,"Saginaw, MI","5' 10""",165 lbs,L,L,Whitney College,CO Junior,Great,CO Sophomore,3,NEU,84CO Junior86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
37341,SP,12,JACK RILEY,,,20,"Phoenix, AZ","6' 2""",175 lbs,R,R,St. Matthew's University,CO Junior,Great,CO Sophomore,4,EX GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
37868,SP,14,BILL SEABOLT,,,20,"Brooklyn, NY","6' 0""",160 lbs,R,R,Central Ohio,CO Junior,Great,CO Sophomore,5,GB,89CO Junior91 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
37254,SP,15,DOC SMITH,,,20,"Los Angeles, CA","5' 7""",145 lbs,L,L,Coastal California,CO Junior,Great,CO Sophomore,5,EX GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35489,SP,28,JACK SMITH,,,21,"Des Moines, IA","6' 0""",180 lbs,L,L,Daniel Boone College,CO Junior,Great,CO Sophomore,3,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36858,SP,17,JIM STOUT,,,21,"Los Angeles, CA","6' 2""",190 lbs,R,R,Willamette Valley College,CO Junior,Fair,CO Sophomore,5,NEU,86CO Junior88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
37473,SP,60,ED WATSON,,,21,"San Diego, CA","5' 10""",160 lbs,R,R,Brooklyn State,CO Junior,Great,CO Sophomore,5,GB,85CO Junior87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36515,SP,24,CHARLIE WHEELER,,,20,"East Palo Alto, CA","5' 7""",145 lbs,L,R,Rainier College,CO Junior,Great,CO Sophomore,5,EX GB,84CO Junior86 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35478,SP,3,BIRDIE WHITNEY,,,20,"Denver, CO","5' 9""",160 lbs,R,R,Texas Panhandle,CO Junior,Great,CO Sophomore,3,NEU,83CO Junior85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35689,CL,19,PAUL AUE,,,21,"Detroit, MI","6' 3""",185 lbs,R,R,Eastern Kansas,CO Junior,Great,CO Sophomore,3,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35512,C,43,NED BACON,,,21,"Lancaster, OH","6' 0""",185 lbs,S,R,Ferguson,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
37218,C,19,CHUCK CLARK,,,21,"North Canton, OH","5' 8""",170 lbs,R,R,Sadler College,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35643,C,29,FRED CRANE,,,21,"Bryan, TX","5' 9""",185 lbs,R,R,College of Waco,CO Junior,Great,CO Sophomore,1,NEU,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35624,C,13,BOB HIGGINBOTHAM,,,21,"Memphis, TN","6' 0""",185 lbs,R,R,Opelika State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35507,C,13,FRANKIE KITCHEN,,,20,"Albany, NY","5' 10""",180 lbs,R,R,College of Waco,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35479,C,15,BERT LEONARD,,,21,"Buffalo, NY","5' 9""",180 lbs,R,R,Bluegrass State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
37134,C,19,EDDIE MILLER,,,21,"Bristol, VA","6' 0""",190 lbs,R,R,Northern Mississippi,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36428,C,31,JOHNNY OWEN,,,20,"WakefieldCO JuniorPeacedale, RI","6' 0""",190 lbs,R,R,College of San Diego,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
37920,C,21,CHARLIE SMITH,,,20,"Los Angeles, CA","5' 10""",175 lbs,R,R,Redwood University,CO Junior,Great,CO Sophomore,1,NEU,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36917,C,19,TONY WITT,,,20,"Dartmouth, MA","5' 11""",185 lbs,S,R,Garden State,CO Junior,Great,CO Sophomore,1,NEU,80CO Junior83 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35727,1B,14,JOE CROSSON,,,21,"Cuthbert, GA","6' 4""",225 lbs,R,L,Miami State,CO Junior,Great,CO Sophomore,1,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
36843,1B,24,JIM ESTELLE,,,21,"Belton, TX","6' 2""",205 lbs,L,L,North Carolina Tech,CO Junior,Great,CO Sophomore,1,NEU,80CO Junior83 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
36766,1B,4,HACK MEAD,,,20,"Monterey, CA","6' 2""",195 lbs,R,R,Garden State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35495,1B,5,GEORGE RECTOR,,,21,"Boston, MA","5' 9""",190 lbs,L,L,Strub College,CO Junior,Average,CO Sophomore,1,EX FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36740,2B,33,JIM COULTER,,,21,"Bayonne, NJ","5' 10""",155 lbs,L,R,Brooklyn State,CO Junior,Great,CO Sophomore,3,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35614,2B,35,TEX FOLGER,,,21,"Dolton, IL","5' 9""",155 lbs,R,R,Bluegrass State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35520,2B,12,MICKEY FULTON,,,20,"Wichita Falls, TX","5' 7""",155 lbs,L,R,Topeka State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
36785,2B,13,AUSTIN MOORE,,,20,"Soledad, CA","5' 10""",170 lbs,R,R,Garden State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
36775,2B,19,GEORGE MORRISON,,,20,"Houston, TX","5' 9""",165 lbs,R,R,Bayou State College,CO Junior,Great,CO Sophomore,1,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35494,2B,11,BILL PHELPS,,,21,"Boston, MA","5' 9""",160 lbs,R,R,Coastal State,CO Junior,Great,CO Sophomore,4,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35556,2B,29,BILL SLATER,,,21,"Jersey City, NJ","5' 8""",155 lbs,R,R,Smithfield College,CO Junior,Average,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36826,2B,6,BOB WALDO,,,21,"Reading, PA","5' 8""",180 lbs,R,R,Susquehanna State,CO Junior,Fair,CO Sophomore,3,EX FB,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35539,3B,12,LUKE AUSTIN,,,21,"Laurens, SC","5' 6""",155 lbs,R,R,Bayou State College,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36892,3B,10,MARK BURNS,,,20,"Bel Air South, MD","5' 11""",175 lbs,R,R,Brunswick College,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
36686,3B,11,LEW MARTIN,,,21,"St. George, FL","6' 2""",185 lbs,R,R,Garden State,CO Junior,Great,CO Sophomore,1,FB,80CO Junior83 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
37053,3B,32,WALT PACK,,,20,"Poughkeepsie, NY","5' 10""",175 lbs,L,R,Henry Hudson,CO Junior,Great,CO Sophomore,3,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36389,SP,19,ELI BEST,,,19,"Stillwater, OK","6' 1""",155 lbs,S,R,Daniel Boone College,CO Junior,Average,HS Senior,5,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
37361,SP,14,PREACHER PIETSCH,,,18,"Raleigh, NC","6' 6""",180 lbs,R,R,Brooklyn Catholic,CO Junior,Average,HS Senior,4,GB,87CO Junior89 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
36203,SP,16,BILL RAMSEY,SUDSY,,18,"Philadelphia, PA","6' 1""",170 lbs,L,L,Red River State,CO Junior,Average,HS Senior,6,NEU,83CO Junior85 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36276,C,8,HERM HAINES,,,18,"Oak Park, IL","5' 7""",155 lbs,S,R,Grange College,CO Junior,Average,HS Senior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36291,C,5,JOE HENRY,,,18,"San Francisco, CA","5' 10""",180 lbs,L,R,Lane State,CO Junior,Average,HS Senior,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
36262,C,9,STAN HOLLAND,,,19,"Pittsfield, MA","5' 11""",180 lbs,R,R,St. Peter's Univeristy (TX),CO Junior,Average,HS Senior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
36323,C,41,VAL SMITH,,,19,"Dexter, MO","5' 9""",170 lbs,L,R,Georgia Baptist,CO Junior,Average,HS Senior,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
37484,3B,11,SPUD BENT,,,20,"New York, NY","5' 11""",185 lbs,R,R,Maryland State,CO Junior,Great,HS Senior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
36782,SP,13,LOU BARKER,LONG LOU,,21,"Montgomery City, MO","6' 6""",185 lbs,L,L,Lubbock State,CO Junior,Great,CO Junior,5,NEU,87CO Junior89 Mph,Normal (3/4),Finesse Pitcher,6,6,18,14,3,1,0,0,0,2,2,0,0.214,0.313,0.286,1.5,3.2,0.071,0.258,0.598,61,0.214,CO Junior0.06,1,55,CO Junior1,0,0,0,0,6,6,3,0,0,0,0,46,1,13,13,2,34,2.54,0.231,0.74,7.6,0.2,6.3,0.4,6.7,17,4,3,0.6,171,2.56,58,1.8,2.1,Average
37003,SP,26,DICK C BELL,,,18,"Waukesha, WI","5' 8""",145 lbs,L,L,Waukesha,Oklahoma Bible College,Average,CO Junior,5,EX GB,85CO Junior87 Mph,Normal (3/4),Groundballer,5,5,11,10,1,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.4,0,0.085,0.2,CO Junior50,0.1,CO Junior0.16,0,CO Junior62,CO Junior2.5,CO Junior0.2,0,0,0,5,5,2,2,0,0,0,27,0,12,10,9,18,3.33,0.36,1.52,15.3,0,10.7,3,6,2,2,0,0.68,149,3.85,77,0.7,0.8,Average
36395,SP,14,BOB BLACK,,,18,"Oakland, CA","5' 10""",165 lbs,L,L,Plaquemine,Lane State,Average,CO Junior,4,NEU,84CO Junior86 Mph,Normal (3/4),Finesse Pitcher,5,3,7,6,2,0,0,0,0,2,0,0,0.333,0.333,0.333,0.4,1.6,0,0.267,0.667,68,0.333,CO Junior0.12,0,50,CO Junior0.5,0,0,0,0.3,5,3,1,1,0,0,0,22.1,1,15,12,5,5,4.84,0.326,1.57,14.5,0.4,12.1,2,2,1,2,0,0.6,103,4.57,92,0.4,0.2,Low
36496,SP,20,JESSE BOWEN,,,19,"Cypress, CA","6' 2""",160 lbs,R,R,Sutton,Ward University,Average,CO Junior,5,GB,86CO Junior88 Mph,Normal (3/4),Groundballer,6,6,16,11,1,0,0,0,0,1,0,6,0.091,0.091,0.091,0.2,0.4,0,0.058,0.182,CO Junior55,0.2,CO Junior0.24,CO Junior1,CO Junior79,CO Junior4,CO Junior0.3,0,0,0,6,6,2,1,0,0,0,37.2,1,10,8,8,22,1.91,0.256,1.04,10,0.2,7.4,1.9,5.3,2.8,3,1,0.53,261,3.68,73,1.1,1.9,Average
37729,SP,23,ART BRANDON,,,18,"Cairo, GA","6' 2""",160 lbs,L,R,Flushing,Bardney,Average,CO Junior,4,NEU,85CO Junior87 Mph,Normal (3/4),Finesse Pitcher,6,6,12,10,2,0,0,0,0,1,0,2,0.2,0.2,0.2,0.5,1.4,0,0.156,0.4,CO Junior2,0.25,CO Junior0.08,0,CO Junior20,CO Junior2.2,CO Junior0.1,0,0,0.3,6,6,1,1,0,0,0,25,2,16,12,12,18,4.32,0.301,1.56,15.1,0.7,9.7,4.3,6.5,1.5,0,0,0.58,118,5.05,98,0.4,0.5,Average
37937,SP,12,GEORGE K BROOKS,,,19,"Phoenix, AZ","5' 10""",140 lbs,R,R,Waco,Utah A&M,Average,CO Junior,5,NEU,87CO Junior89 Mph,Normal (3/4),Finesse Pitcher,8,8,33,32,5,0,0,0,3,3,1,13,0.156,0.182,0.156,1,1,0,0.165,0.338,CO Junior6,0.263,CO Junior0.67,0,0,CO Junior3.9,CO Junior0.3,0,0,CO Junior1,8,8,4,4,0,0,0,67,4,31,27,34,34,3.63,0.224,1.28,11.7,0.5,7,4.6,4.6,1,5,6,0.51,112,4.57,113,0.5,1.3,Average
36916,SP,24,GEORGE M BROOKS,,,22,"Rochester, NY","6' 3""",195 lbs,R,R,Georgia Baptist,CO Junior,Great,CO Junior,6,NEU,87CO Junior89 Mph,Normal (3/4),Normal,8,8,29,23,2,1,0,0,2,0,1,14,0.087,0.125,0.13,0.6,0.6,0.043,0.102,0.255,CO Junior33,0.222,CO Junior0.1,CO Junior1,CO Junior44,CO Junior5.6,CO Junior0.4,0,0,0,8,8,5,3,0,0,0,69.1,1,30,20,18,40,2.6,0.241,1.04,9.5,0.1,7,2.3,5.2,2.2,6,6,0.57,175,3.58,78,1.8,2.1,High
35760,SP,59,DAN Y BROWN,,,20,"Seattle, WA","6' 0""",160 lbs,R,R,Seattle,Rainier College,Average,CO Junior,4,NEU,85CO Junior87 Mph,Over the Top,Normal,6,3,15,11,2,0,0,0,2,1,0,1,0.182,0.182,0.182,0.3,0.5,0,0.125,0.364,CO Junior4,0.2,CO Junior0.09,0,CO Junior33,CO Junior2.9,CO Junior0.2,0,0,0,6,3,3,0,0,0,0,31.1,2,18,13,15,13,3.73,0.29,1.53,14.1,0.6,9.5,4.3,3.7,0.9,1,0,0.61,127,5.16,108,0.2,0.4,Average
